Hugo_Symbol	Entrez_Gene_Id	M032_Pre	M032_R1	M032_R2	M032_R3	M032_R5	M032_R6
ARL8B	55207	0	0	-1	0	0	-1
NPHP3-AS1	348808	-1	-1	-1	-1	-1	-1
KRBOX1-AS1	100506275	0	0	0	0	0	0
MIR4442	100616477	0	0	-1	0	0	-1
SNRK-AS1	100873954	0	0	0	0	0	0
MTHFD2P1	100287639	0	0	-1	0	0	-1
TUSC7	285194	-1	-1	-1	-1	-1	-1
ACTR8	93973	0	0	-1	0	0	0
MIR138-1	406929	0	0	0	0	0	0
ZMAT3	64393	0	0	-1	0	0	-1
MIR4447	100616485	-1	-1	-1	-1	-1	-2
LINC00901	100506724	-1	-1	-1	-1	-1	-1
LRRFIP2	9209	0	0	0	0	0	0
NXPE3	91775	0	0	0	0	0	0
LINC00694	100506301	0	0	-1	0	0	0
KLHL18	23276	-1	-1	-1	-1	-1	-1
GCSAM	257144	-1	-1	-1	-1	-1	-1
ARL6	84100	0	0	-1	0	-1	-1
RPUSD3	285367	-1	-1	-1	-1	-1	-1
PCYT1A	5130	-1	-1	-1	-1	-1	-1
CCDC71	64925	-1	-1	-1	0	0	0
TTC21A	199223	0	0	0	0	0	0
IGSF11-AS1	100506765	-1	-1	-1	-1	-1	-1
PHC3	80012	0	0	-1	0	0	-1
TMEM39A	55254	-1	-2	-2	-1	-1	-2
KLHDC8B	200942	-1	-1	-1	0	0	0
CRYBG3	131544	0	0	0	0	0	0
ST3GAL6-AS1	100874207	0	0	0	0	0	0
RNU6-26P	100873741	0	0	0	0	0	0
CISH	1154	0	0	0	0	0	0
HMGB3P13	100616281	-1	-1	-1	-1	-1	-1
LINC00973	100506377	0	0	0	0	0	0
MIR4788	100616281	-1	-1	-1	-1	-1	-1
PIK3CA	5290	0	0	0	0	0	0
LMCD1-AS1	100288428	0	0	0	0	0	0
NFKBIZ	64332	0	0	0	0	0	0
MIR3921	100500859	0	0	0	0	0	0
LAMP3	27074	-1	-1	-1	0	0	-1
MIR5682	100847043	-1	-2	-2	-1	-1	-2
GFM1	85476	0	0	0	0	0	0
STAG1	10274	-1	-1	-1	-1	-1	-1
MIR564	693149	0	0	0	0	0	0
MIRLET7G	406890	0	0	-1	0	0	0
FEZF2	55079	0	0	-1	0	0	0
ARHGEF26-AS1	100507524	0	0	0	0	0	0
MIR135A1	406925	0	0	0	0	0	0
LARS2-AS1	100885795	0	0	0	0	0	0
SNORD19	692089	0	0	0	0	0	0
SNORD69	692109	0	0	0	0	0	0
FAM172BP	131909	0	0	-1	-1	0	-1
TCTEX1D2	255758	-1	-1	-1	-1	-1	-1
LIMD1-AS1	644714	0	0	0	0	0	0
LINC00312	29931	0	0	0	0	0	0
OR7E122P	79315	0	0	0	0	0	0
PDCL3P4	285359	0	0	-1	-1	0	-1
SLC6A20	54716	0	0	-1	0	0	0
DCP1A	55802	0	0	-1	0	0	0
SRGAP3-AS3	100288831	0	0	0	0	0	0
SPSB4	92369	0	0	-1	0	0	0
C3orf84	646498	-1	-1	-1	0	0	0
NRADDP	100129354	0	0	-1	0	0	0
SETD5-AS1	440944	0	0	0	0	0	0
MYLK-AS1	100506826	-1	-1	-1	-1	-1	-1
SNORA81	677847	-1	-1	-1	-1	-1	-1
SNORA4	619568	-1	-1	-1	-1	-1	-1
MIR548AB	100616336	0	0	0	0	0	0
ADIPOQ-AS1	100874095	-1	-1	-1	-1	-1	-1
MCF2L2	23101	-1	-1	-1	-1	-1	-1
KIF9-AS1	285352	-1	-1	-1	-1	-1	-1
ATP2B2	491	0	0	0	0	0	0
LINC00882	100302640	-1	-1	-1	-1	-1	-1
KCNAB1-AS2	100874083	0	0	0	0	0	0
MIR5002	100847021	-1	-2	-2	-1	-1	-1
ESRG	790952	0	0	0	0	0	0
ESRG	100616234	0	0	0	0	0	0
CACNA2D3-AS1	100874237	0	0	0	0	0	0
KCNAB1-AS1	100874084	0	0	0	0	0	0
EDEM1	9695	0	0	-1	0	0	-1
MIR544B	100422864	-1	-2	-2	-1	-1	-1
MRPS25	64432	0	0	0	0	0	0
EGFEM1P	93556	0	0	-1	0	0	-1
LPP-AS2	339929	0	0	0	0	0	0
LINC00886	730091	0	0	0	0	0	0
MIR28	407020	0	0	-1	0	0	-1
POGLUT1	56983	-1	-2	-2	-1	-1	-2
TPRG1-AS2	100874027	0	0	0	0	0	0
FAM194A	131831	0	0	-1	0	0	-1
MIR5092	100847039	-1	-2	-2	-1	-1	-1
MIR3938	100500875	0	0	-1	0	0	0
ARHGEF3-AS1	100874200	-1	-1	-1	-1	-1	-1
TM4SF19	116211	-1	-1	-1	-1	-1	-1
PA2G4P4	647033	0	0	0	0	0	0
MYD88	4615	0	0	-1	0	0	0
SLC9C1	285335	-1	-1	-1	-1	-1	-2
LINC00693	645206	0	0	-1	0	0	-1
ACPL2	92370	0	0	-1	0	0	0
CCDC36	339834	-1	-1	-1	0	0	0
BPESC1	60467	0	0	0	0	0	0
MAPKAPK3	7867	0	0	0	0	0	0
MIR944	100126340	0	0	-1	0	0	-1
RPL32	6161	-1	-1	-1	-1	-1	-1
MINA	84864	0	0	0	0	0	0
NIT2	56954	0	0	-1	0	0	-1
MIR1226	100302232	-1	-1	-1	0	0	0
LINC00880	339894	0	0	0	0	0	0
ZPLD1	131368	0	0	-1	-1	0	-2
LINC00881	100498859	0	0	0	0	0	0
MIR548I1	100302204	0	0	0	0	0	0
PLSCR2	57047	0	0	-1	0	0	-1
MIR4443	100616407	0	0	0	0	0	0
KCNMB3	27094	0	0	0	0	0	0
UBXN7	26043	-1	-1	-1	-1	-1	-1
FCF1P2	101060195	0	0	0	0	0	0
MIR2115	100313840	-1	0	-1	0	0	0
MIR711	100313843	-1	0	-1	0	0	0
MIR4793	100616112	-1	0	-1	0	0	0
OPA1-AS1	100873941	0	0	0	0	0	0
SIAH2	6478	0	0	0	0	0	0
PRKAR2A-AS1	100506637	-1	-1	-1	-1	-1	-1
PTPRG-AS1	100506994	0	0	0	0	0	0
CADPS	8618	0	0	-1	0	0	0
CACNA2D3	55799	0	0	0	0	0	0
FAM86JP	100125556	-1	-1	-1	-1	-1	-1
ZFYVE20	64145	0	0	-1	0	0	0
LINC00698	285401	0	0	0	0	0	0
RBMS3-AS3	100509621	0	0	0	0	0	0
ALCAM	214	0	-1	-1	-1	-1	-2
SYNPR-AS1	100874016	0	0	0	0	0	0
MIR3919	100500803	0	0	-1	0	0	-1
ALDH1L1-AS1	100874204	-1	-1	-1	-1	-1	-1
SS18L2	51188	0	0	0	0	0	0
IQSEC1	9922	0	0	-1	0	0	0
ALDH1L1-AS2	100862662	-1	-1	-1	-1	-1	-1
PRRT3-AS1	100874032	-1	-1	-1	-1	-1	-1
LXN	56925	0	0	0	0	0	0
CIDEC	63924	-1	-1	-1	0	0	0
MIR425	494337	-1	-1	-1	0	0	0
MIR191	406966	-1	-1	-1	-1	-1	-1
LEPREL1	55214	0	0	0	0	0	0
NUP210P1	255330	-1	-1	-1	-1	0	-1
PLSCR1	5359	0	0	-1	0	0	-1
C3orf62	375341	-1	-1	-1	-1	-1	-1
C3orf62	100422952	-1	-1	-1	-1	-1	-1
GBE1	2632	0	0	0	0	0	0
PSMD6-AS2	100507062	0	0	0	0	0	0
TIMMDC1	51300	-1	-1	-1	-1	-1	-1
PRICKLE2-AS2	100874242	0	0	0	0	0	0
CLDN1	9076	0	0	-1	0	0	-1
MIR15B	406949	0	0	-1	0	0	-1
PRICKLE2-AS3	100874243	0	0	0	0	0	0
MIR16-2	406951	0	0	-1	0	0	-1
CIDECP	152302	-1	-1	-1	0	0	0
MIR4271	100422952	-1	-1	-1	0	0	0
CLRN1	7401	0	0	0	0	0	0
SCARNA7	677767	0	0	0	0	0	0
PTPN23	25930	-1	-1	-1	0	0	0
LINC00884	401106	0	0	0	0	0	0
BSN-AS2	100132677	-1	0	-1	0	0	0
OSBPL10-AS1	100874206	0	0	0	0	0	0
ADAMTS9-AS2	100507098	0	0	0	0	0	0
PRKCI	5584	0	0	-1	0	0	-1
SLC35G2	80723	-1	-2	-1	-1	-1	-1
LINC00852	84657	0	0	0	0	0	0
OXSR1	9943	0	0	-1	0	0	0
GHRLOS	100126793	0	0	0	0	0	0
MIR5193	100847079	-1	0	-1	0	0	0
TMEM44-AS1	100507297	-1	-1	-1	-1	-1	-1
MIR378B	100422933	-1	0	-1	0	0	0
MIR885	100126334	-1	0	-1	0	0	0
MIR566	693151	0	0	-1	0	0	0
LINC00606	285370	-1	0	-1	0	0	0
LRTM1	57408	0	0	0	0	0	0
SLC6A1-AS1	100874090	0	0	0	0	0	0
ZBTB38	253461	0	0	-1	0	0	0
WNT5A	7474	0	0	0	0	0	0
ZNF639	51193	0	0	-1	0	0	-1
NCK1	4690	-1	-1	-1	-1	-1	-1
USP4	7375	-1	-1	-1	-1	-1	-1
RNF168	165918	-1	-1	-1	0	0	0
ZNF445	353274	0	0	-1	0	0	0
SMCO1	255798	-1	-1	-1	0	0	0
CLDN16	10686	0	0	-1	0	0	-1
WDR53	348793	-1	-1	-1	-1	-1	-1
TMF1	7110	0	0	-1	0	0	0
MIR3137	100422926	-1	-1	-1	0	0	0
XXYLT1-AS2	101410543	-1	-1	-1	-1	-1	-1
TMEM207	131920	0	0	-1	0	0	-1
JAGN1	84522	-1	-1	-1	0	0	0
MIR551B	693136	0	0	-1	0	0	-1
FBXO45	200933	-1	-1	-1	-1	-1	-1
NRROS	375387	-1	-1	-1	-1	-1	-1
DOCK3	1795	0	0	0	0	0	0
TOMM70A	9868	0	0	0	0	0	0
LINC00969	440993	-1	-1	-1	-1	-1	-1
B3GNT5	84002	-1	-1	-1	-1	-1	-1
MAGI1-AS1	100873983	0	0	0	0	0	0
IL1RAP	3556	0	0	0	0	0	0
ZNF852	285346	0	0	-1	0	0	0
MED12L	116931	0	0	0	0	0	0
PIGX	54965	-1	-1	-1	-1	-1	-1
MFN1	55669	0	0	-1	0	0	-1
CD200	4345	-1	-1	-1	-1	-1	-2
IL17RE	132014	-1	-1	-1	0	0	0
NKTR	4820	0	0	0	0	0	0
TERC	7012	0	0	-1	0	0	-1
ZKSCAN7	55888	0	0	0	0	0	0
SKIL	6498	0	0	-1	0	0	-1
LZTFL1	54585	0	0	0	0	0	0
NUP210	23225	0	0	-1	0	0	0
GABRR3	200959	0	0	-1	0	-1	-1
RARRES1	5918	0	0	0	0	0	0
CD80	941	-1	-1	-1	-1	-1	-1
OR5AC2	81050	0	0	-1	0	-1	-1
MFSD1	64747	0	0	0	0	0	0
PLSCR5	389158	0	0	0	0	0	0
OR5H1	26341	0	0	-2	-1	-1	-2
OR5H14	403273	0	0	-2	-1	-1	-2
LNP1	348801	0	0	0	0	0	0
GRM7	2917	0	0	0	0	0	0
GRM7	100996542	0	0	0	0	0	0
ADPRH	141	-1	-2	-2	-1	-1	-2
TMEM45A	55076	0	0	-1	0	0	-1
KLHL6	89857	-1	-1	-1	-1	-1	-1
OR5H15	403274	0	0	-2	-1	-1	-2
BTLA	151888	-1	-1	-1	-1	-1	-2
KLHL24	54800	-1	-1	-1	0	0	0
ZNF660	285349	0	0	0	0	0	0
CCDC51	79714	0	0	0	0	0	0
OR5H6	79295	0	0	-2	-1	-1	-2
RASA2	5922	0	0	0	0	0	0
GPR128	84873	0	0	0	0	0	0
PLA1A	51365	-1	-2	-2	-1	-1	-2
CADM2	253559	0	0	0	0	0	0
ZIC4	84107	0	0	0	0	0	0
CLDN11	5010	0	0	0	0	0	0
ZNF197	10168	0	0	0	0	0	0
SDHAP1	255812	-1	-1	-1	0	0	0
SDHAP1	727956	-1	-1	-1	0	0	0
TMA7	51372	0	0	0	0	0	0
MIR3136	100422859	0	0	-1	0	0	0
C3orf70	285382	-1	0	-1	0	0	0
CEP19	84984	-1	-1	-1	-1	-1	-1
EHHADH	1962	0	0	0	0	0	0
CSRNP1	64651	0	0	-1	0	0	0
ERC2	26059	0	0	-1	0	0	0
ATG3	64422	-1	-1	-1	-1	-1	-1
SNORA7A	619563	-1	-1	-1	-1	-1	-1
OR5H2	79310	0	0	-2	-1	-1	-2
OR5K4	403278	0	0	-2	0	-1	-1
OR5K3	403277	0	0	-2	0	-1	-1
MIR1284	100302112	0	0	-1	0	0	0
ATRIP	84126	0	0	0	0	0	0
OR5K1	26339	0	0	-2	0	-1	-1
VGLL3	389136	0	0	-1	0	0	-1
MANF	7873	0	0	-1	0	0	0
OR5K2	402135	0	0	0	0	0	0
CAPN7	23473	0	0	-1	0	0	0
PAK2	5062	-1	-1	-1	0	0	0
SLC7A14	57709	0	0	0	0	0	0
FOXP1-IT1	100506815	0	0	0	0	0	0
CBLB	868	0	-1	-1	-1	-1	-2
CLDND1	56650	0	0	0	0	0	0
SENP5	205564	-1	-1	-1	0	0	0
LINC00620	285375	0	0	-1	0	0	0
RPL22L1	200916	0	0	-1	0	0	-1
YEATS2	55689	-1	-1	-1	-1	-1	-1
FGD5P1	100132526	0	0	0	0	0	0
MAP3K13	9175	0	0	0	0	0	0
GNB4	59345	0	0	-1	0	0	-1
CCR9	10803	0	0	0	0	0	0
RBM15B	29890	0	0	0	0	0	0
VPRBP	9730	0	0	0	0	0	0
RNF7	9616	0	0	-1	0	0	0
GMNC	647309	0	0	-1	0	0	-1
GPR171	29909	0	0	0	0	0	0
OSTN	344901	0	0	0	0	0	0
SCAP	22937	-1	-1	-1	0	0	0
LINC00885	401109	-1	-1	-1	0	0	0
UBA3	9039	0	0	-1	0	0	0
MIR569	693154	0	0	-1	0	0	-1
UTS2B	257313	0	0	0	0	0	0
RAD54L2	23132	0	0	0	0	0	0
IL20RB	53833	-1	-1	-1	-1	-1	-1
RNU6-42P	100302742	-1	-1	-1	0	0	0
NCBP2-AS2	152217	0	-1	-1	0	0	0
MFI2-AS1	100507057	0	0	0	0	0	0
MIR4797	100616216	0	0	-1	0	0	0
P2RY14	9934	0	0	0	0	0	0
ACTL6A	86	0	0	0	0	0	0
CCDC66	285331	-1	-1	-1	-1	-1	-1
DLG1-AS1	100507086	0	0	0	0	0	0
POPDC2	64091	-1	-1	-1	-1	-1	-1
EIF5A2	56648	0	0	-1	0	0	-1
ZNF35	7584	0	0	-1	0	0	0
ZIC1	7545	0	0	0	0	0	0
GRK7	131890	0	0	-1	0	0	0
NCBP2	22916	0	0	0	0	0	0
CHMP2B	25978	0	0	-1	0	0	-1
IQCJ-SCHIP1	29970	0	0	0	0	0	0
IQCJ-SCHIP1	100505385	0	0	0	0	0	0
MIR922	100126321	-1	0	-1	0	0	0
SLC2A2	6514	0	0	-1	0	0	-1
ZBTB47	92999	0	0	-1	0	0	0
TFG	10342	0	0	-1	0	0	-1
SOX14	8403	0	0	-1	0	0	0
FYCO1	79443	0	0	0	0	0	0
GPR87	53836	0	0	0	0	0	0
CLDN18	51208	0	0	-1	0	0	0
XIRP1	165904	0	0	-1	0	0	0
CCDC50	152137	0	0	0	0	0	0
P2RY13	53829	0	0	0	0	0	0
GOLGA4	2803	0	0	0	0	0	0
AGTR1	185	0	0	-1	0	0	-1
P2RY12	64805	0	0	0	0	0	0
SLC6A11	6538	-1	0	-1	0	0	0
POU1F1	5449	0	0	-1	0	0	-1
IGSF10	285313	0	0	0	0	0	0
COX17	10063	-1	-1	-1	-1	-1	-1
ATP1B3	483	0	0	-1	0	0	0
SYNPR	132204	0	0	0	0	0	0
ANKRD18DP	348840	-1	0	-1	0	0	0
MAP6D1	79929	-1	-1	-1	0	0	0
HTR1F	3355	0	0	-1	0	0	-1
CGGBP1	8545	0	0	0	0	0	0
SLC35A5	55032	-1	-1	-1	-1	-1	-1
KLHL40	131377	0	0	-1	0	0	0
IQCJ	654502	0	0	0	0	0	0
AADACL2	344752	0	0	-1	0	0	-1
PYDC2	152138	0	0	-1	0	0	-1
AADAC	13	0	0	-1	0	0	-1
FGF12	2257	0	0	0	0	0	0
ZNF502	91392	0	0	-1	0	0	0
PARL	55486	-1	-1	-1	0	0	0
CPB1	1360	0	0	0	0	0	0
NAALADL2-AS3	100862679	0	0	0	0	0	0
CCDC54	84692	-1	-1	-1	-1	-1	-2
SCHIP1	29970	0	0	0	0	0	0
MIR4789	100616395	0	0	-1	0	0	-1
MAATS1	89876	-1	-2	-2	-1	-1	-2
IL17RC	84818	-1	-1	-1	0	0	0
SLC6A1	6529	0	0	0	0	0	0
CX3CR1	1524	0	0	-1	0	0	0
DZIP1L	199221	0	0	0	0	0	0
ABI3BP	25890	0	0	-1	0	0	-1
EOMES	8320	0	0	-1	0	0	-1
CCDC80	151887	-1	-1	-1	-1	-1	-2
TEX264	51368	0	0	0	0	0	0
ZNF501	115560	0	0	-1	0	0	0
SUCNR1	56670	0	0	-1	0	0	-1
TREX1	11277	0	0	0	0	0	0
BBX	56987	-1	-1	-1	-1	-1	-2
LMCD1	29995	0	0	0	0	0	0
PIGZ	80235	0	0	-1	0	0	0
SLC22A13	9390	0	0	-1	0	0	0
ZNF654	55279	0	0	0	0	0	0
CCR8	1237	0	0	-1	0	0	0
MBNL1	4154	0	0	0	0	0	0
TNIK	23043	0	0	-1	0	0	-1
SNTN	132203	0	0	-1	0	0	0
C3orf38	285237	0	0	0	0	0	0
GPX1	2876	-1	-1	-1	0	0	0
CCDC13	152206	0	0	0	0	0	0
HDAC11	79885	0	0	0	0	0	0
THOC7	80145	0	0	0	0	0	0
MFI2	4241	0	0	0	0	0	0
CPA3	1359	0	0	-1	0	0	-1
SLC22A14	9389	0	0	-1	0	0	0
ARL6IP5	10550	0	0	-1	0	0	0
KIAA1143	57456	0	0	-1	0	0	0
IL12A	3592	0	0	-1	0	0	-1
A4GNT	51146	0	0	-1	0	0	0
SHISA5	51246	-1	0	-1	0	0	0
SLC25A38	54977	0	0	-1	0	0	0
LINC00578	100505566	0	0	-1	0	0	-1
DBR1	51163	0	0	-1	0	0	0
LMOD3	56203	0	0	-1	0	0	0
EPHA3	2042	0	0	-1	0	0	-1
KIF15	56992	0	0	0	0	0	0
SH3BP5	9467	0	0	0	0	0	0
MB21D2	151963	0	0	-1	0	0	-1
C3orf80	401097	0	0	-1	0	0	-1
TMEM41A	90407	0	0	0	0	0	0
GYG1	2992	0	0	-1	0	0	-1
SSUH2	51066	0	0	0	0	0	0
GRM2	2912	0	0	-1	0	0	0
HRASLS	57110	0	0	0	0	0	0
CMC1	152100	0	0	0	0	0	0
ATXN7	6314	0	0	-1	0	0	0
ATP13A5	344905	0	0	0	0	0	0
ELP6	54859	-1	-1	-1	0	0	0
KCNMB2-IT1	100874330	0	0	0	0	0	0
ARMC8	25852	0	0	0	0	0	0
HRH1	3269	0	0	0	0	0	0
FRMD4B	23150	0	0	0	0	0	0
CPOX	1371	0	0	0	0	0	0
ABCC5	10057	-1	-1	-1	-1	-1	-1
HHATL	57467	0	0	0	0	0	0
AZI2	64343	0	0	0	0	0	0
MRPL47	57129	0	0	0	0	0	0
PROS1	5627	0	0	-1	0	0	-1
FAM208A	23272	-1	-1	-1	-1	-1	-1
DLG1	1739	0	0	0	0	0	0
ATP13A4	84239	0	0	0	0	0	0
XYLB	9942	0	0	-1	0	0	0
GPR15	2838	0	0	0	0	0	0
CD200R1L	344807	-1	-1	-1	-1	-1	-2
RPSA	3921	0	0	0	0	0	0
RPSA	6044	0	0	0	0	0	0
RPSA	574040	0	0	0	0	0	0
ST3GAL6	10402	0	0	0	0	0	0
CD200R1	131450	-1	-1	-1	-1	-1	-2
LIPH	200879	-1	0	-1	0	0	0
CXCR6	10663	0	0	0	0	0	0
HLTF	6596	0	0	0	0	0	0
NDUFB5	4711	0	0	-1	0	0	-1
RHO	6010	-1	-1	-1	-1	0	-1
H1FOO	132243	-1	-1	-1	-1	0	-1
TFDP2	7029	0	0	-1	0	0	0
RHOA	387	-1	-1	-1	-1	-1	-1
NR1I2	8856	-1	-1	-1	-1	-1	-1
XCR1	2829	0	0	0	0	0	0
IQCF6	440956	0	0	-1	0	0	0
IFT80	57560	0	0	0	0	0	0
IQCF3	401067	0	0	-1	0	0	0
CAV3	859	0	0	0	0	0	0
PSMD6	9861	0	0	0	0	0	0
MOBP	4336	0	0	-1	0	0	0
OXTR	5021	0	0	0	0	0	0
CCR3	1232	0	0	0	0	0	0
ZCWPW2	152098	0	0	-1	0	0	-1
PLXND1	23129	-1	-1	-1	-1	0	-1
SOX2-OT	347689	0	0	0	0	0	0
FBLN2	2199	0	0	-1	0	0	0
ATG7	10533	0	0	0	0	0	0
PRICKLE2	166336	0	0	0	0	0	0
CSPG5	10675	-1	-1	-1	0	0	0
USP13	8975	0	0	-1	0	0	-1
CCR1	1230	0	0	0	0	0	0
IQCF2	389123	0	0	-1	0	0	0
IQCF5	389124	0	0	0	0	0	0
CCR2	729230	0	0	-1	0	0	0
CD47	961	-1	-1	-2	-1	-1	-2
GTPBP8	29083	-1	-1	-1	-1	-1	-1
IQCF1	132141	0	0	-1	0	0	0
TMEM14E	645843	0	0	0	0	0	0
P2RY1	5028	0	0	-1	0	0	-1
RAP2B	5912	0	0	-1	0	0	-1
C3orf79	152118	0	0	-1	0	0	-1
METTL6	131965	0	0	0	0	0	0
ARL13B	200894	0	0	0	0	0	0
MITF	4286	0	0	-1	0	0	0
OPA1	4976	0	0	0	0	0	0
RRP9	9136	0	0	-1	0	0	0
SENP2	59343	-1	0	-1	0	0	0
CCR5	1234	0	0	-1	0	0	0
ARHGEF26	26084	0	0	0	0	0	0
ADAMTS9	56999	0	0	0	0	0	0
RAD18	56852	0	0	0	0	0	0
SMARCC1	6599	-1	-1	-1	0	0	0
RBMS3	27303	0	0	0	0	0	0
HTR3D	200909	-1	-1	-1	0	0	0
EAF1	85403	0	0	0	0	0	0
DHX36	170506	0	0	-1	0	0	-1
GSK3B	2932	-1	-2	-2	-1	-1	-2
DCBLD2	131566	0	0	0	0	0	0
PEX5L	51555	0	0	0	0	0	0
C3orf35	339883	0	0	-1	0	0	0
RNU6-4P	26826	0	0	-1	0	0	-1
RNU6-4P	26827	0	0	-1	0	0	-1
HTR3C	170572	-1	-1	-1	0	0	0
PARP3	10039	0	0	-1	0	0	0
SMC4	10051	0	0	0	0	0	0
HTR3E	285242	-1	-1	-1	-1	-1	-1
C3orf17	25871	-1	-1	-1	-1	-1	-1
COLQ	8292	0	0	-1	0	0	0
PFKFB4	5210	0	0	0	0	0	0
HPS3	84343	0	0	0	0	0	0
MYRIP	25924	0	0	-1	0	0	0
HIGD1A	25994	0	0	0	0	0	0
IFT57	55081	-1	-1	-2	-1	-1	-2
BDH1	622	-1	0	-1	0	0	0
GPR62	118442	0	0	0	0	0	0
GK5	256356	0	0	-1	0	0	0
ARHGEF3	50650	-1	-1	-1	-1	-1	-1
ITGA9	3680	0	0	0	0	0	0
TCTA	6988	-1	-1	-1	-1	-1	-1
PCBP4	57060	0	0	0	0	0	0
TMCC1	23023	-1	-1	-1	-1	0	-1
IMPG2	50939	0	0	-1	-1	0	-1
GPR156	165829	-1	-2	-2	-1	-1	-2
SRGAP3	9901	0	0	0	0	0	0
ACKR5	9034	0	0	-1	0	0	0
PLD1	5337	0	0	-1	0	0	-1
EIF2B5	8893	0	0	0	0	0	0
HHLA2	11148	-1	-1	-1	-1	-1	-1
KIAA0226	9711	0	0	0	0	0	0
CP	1356	0	0	0	0	0	0
LRRC58	116064	-1	-2	-2	-1	-1	-2
NME9	347736	0	0	0	0	0	0
FSTL1	11167	-1	-2	-2	-1	-1	-2
MYH15	22989	-1	-1	-2	-1	-1	-2
TRH	7200	-1	-1	-1	-1	0	-1
HACL1	26061	0	0	0	0	0	0
ACKR2	1238	0	0	0	0	0	0
TTC14	151613	0	0	0	0	0	0
XRN1	54464	0	0	-1	0	0	0
SENP7	57337	0	0	0	0	0	0
COL6A5	256076	-1	-1	-1	-1	-1	-1
CTDSPL	10217	0	0	-1	0	0	0
TRIM59	286827	0	0	0	0	0	0
LTF	4057	0	0	-1	0	0	0
KPNA4	3840	0	0	0	0	0	0
BOC	91653	-1	-1	-1	-1	-1	-1
MRAS	22808	0	0	-1	0	0	0
ACVR2B	93	0	0	0	0	0	0
TGFBR2	7048	0	0	-1	0	0	-1
HES1	3280	0	0	-1	0	0	0
GPR149	344758	0	0	0	0	0	0
CPN2	1370	0	0	-1	0	0	0
MME	4311	0	0	0	0	0	0
NDUFB4	4710	-1	-2	-2	-1	-1	-2
HGD	3081	-1	-2	-2	-1	-1	-2
LRRC15	131578	0	0	-1	0	0	0
KRBOX1	100506243	0	0	0	0	0	0
MAGI1	9223	0	0	0	0	0	0
MAGI1	151877	0	0	0	0	0	0
GP5	2814	0	0	-1	0	0	0
ATP13A3	79572	0	0	0	0	0	0
ESYT3	83850	0	0	-1	0	0	0
VGLL4	9686	0	0	0	0	0	0
KIAA1524	57650	-1	-1	-2	-1	-1	-2
ARL14	80117	0	0	-1	0	0	-1
PPM1L	151742	0	0	-1	0	0	-1
B3GALNT1	8706	0	0	0	0	0	0
WNT7A	7476	0	0	-1	0	0	0
TMEM212	389177	0	0	0	0	0	0
TRMT10C	54931	0	0	-1	-1	0	-1
FYTTD1	84248	0	0	0	0	0	0
FNDC3B	64778	0	0	-1	0	0	-1
IGF2BP2	10644	0	0	0	0	0	0
CCDC39	339829	0	0	0	0	0	0
RABL3	285282	-1	-1	-1	-1	-1	-1
GADL1	339896	0	0	-1	0	0	-1
CEP70	80321	0	0	-1	0	0	0
TM4SF18	116441	0	0	-1	0	0	-1
EIF1B	10289	0	0	-1	0	0	0
PCNP	57092	0	0	-1	-1	0	-1
DHX30	22907	-1	-1	-1	0	0	0
COL6A6	131873	-1	-1	-1	-1	-1	-1
UCN2	90226	0	0	0	0	0	0
EXOG	9941	0	0	0	0	0	0
CYP8B1	1582	0	0	0	0	0	0
ZNF662	389114	0	0	0	0	0	0
TM4SF1	4071	0	0	0	0	0	0
GTF2E1	2960	-1	-1	-1	-1	-1	-1
ABHD14B	84836	0	0	0	0	0	0
LRCH3	84859	-1	0	-1	0	0	0
PLCH1	23007	0	0	0	0	0	0
FXR1	8087	0	0	0	0	0	0
DVL3	1857	-1	-1	-1	-1	-1	-1
STXBP5L	9515	-1	-2	-2	-1	-1	-2
CHCHD4	131474	0	0	-1	0	0	0
FAM198A	729085	0	0	0	0	0	0
TMEM44	93109	-1	-1	-1	-1	-1	-1
WDR52	55779	-1	-1	-1	-1	-1	-1
COL7A1	1294	-1	0	-1	0	0	0
TM4SF4	7104	0	0	-1	0	0	-1
FOXP1	27086	0	0	0	0	0	0
GTDC2	84892	0	0	-1	0	0	0
ENTPD3	956	0	0	0	0	0	0
THUMPD3	25917	0	0	0	0	0	0
VILL	50853	0	0	-1	0	0	0
TMEM43	79188	0	0	-1	0	0	0
WWTR1	25937	0	0	0	0	0	0
NMD3	51068	0	0	0	0	0	0
STT3B	201595	0	0	-1	0	0	0
RPL14	9045	0	0	-1	0	0	0
CRELD1	78987	-1	-1	-1	0	0	0
ZBTB11	27107	0	0	0	0	0	0
TAMM41	132001	-1	-1	-2	0	0	0
BTD	686	0	0	0	0	0	0
SPATA12	353324	-1	-1	-1	-1	-1	-1
COMMD2	51122	0	0	-1	0	0	-1
IL17RD	54756	-1	-1	-1	0	0	0
SPTSSB	165679	0	0	-1	0	0	-1
GHSR	2693	0	0	-1	0	0	-1
DZIP3	9666	-1	-1	-2	-1	-1	-2
RTP3	83597	0	0	-1	0	0	0
SETD5	55209	-1	-1	-1	-1	-1	-1
SNRK	54861	0	0	0	0	0	0
LRRC2	79442	0	0	0	0	0	0
ATR	545	0	0	-1	0	0	0
C3orf33	285315	0	0	-1	0	0	-1
ANKRD28	23243	0	0	-1	0	0	-1
TNFSF10	8743	0	0	-1	0	0	-1
LSG1	55341	-1	-1	-1	0	0	0
SLC25A26	115286	0	0	0	0	0	0
ANKUB1	389161	0	0	0	0	0	0
